Player,Strike Rate,Average Score,Batsman Match Count,Batsman Run,Six,Four,Out,One,Two,Three,Five,Fifty,Hundred,Wicket,Bowler Run,Economy Rate,Maiden,Bowler Match Count,Average Four,Average Six,Total Matches,Wicket Average,avg_score_utility,strike_rate_utility,sixes_utility,fours_score_utility,wickets_utility,total_wickets_utility,economy_utility,batting_utility,player_type,bowler_utility
ER Dwivedi,160.0,12.0,2.0,24.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.75,4.0,0.0,0.0,0.0,0.0,0.0,5.75,Batsman,0.0
PJ Sangwan,66.66666666666666,2.0,12.0,24.0,0.0,1.0,6.0,14.0,3.0,0.0,0.0,0.0,0.0,35.0,1181.0,8.46594982078853,0.0,38.0,0.08333333333333333,0.0,38.0,0.9210526315789472,1.0,1.0,0.0,0.0,0.9210526315789472,0.6774193548387097,3.0521505376344087,2.0,Bowler,6.975933786078099
NS Naik,69.6969696969697,11.5,2.0,23.0,0.0,1.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,1.5625,1.0,0.0,0.0,0.0,0.0,0.0,2.5625,Batsman,0.0
J Arunkumar,95.83333333333334,7.666666666666668,3.0,23.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,3.0,0.0,1.0,1.0,0.0,0.22222222222222224,0.0,0.0,0.0,2.2222222222222223,Batsman,0.0
SW Tait,88.46153846153845,4.6,5.0,23.0,1.0,1.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,23.0,668.0,7.50561797752809,0.0,21.0,0.2,0.2,21.0,1.0952380952380951,1.0,1.0,0.0,0.0,1.0952380952380951,0.44516129032258067,3.253820224719101,2.0,Bowler,7.191329415419665
BMAJ Mendis,85.18518518518519,7.666666666666668,3.0,23.0,0.0,0.0,3.0,15.0,4.0,0.0,0.0,0.0,0.0,1.0,36.0,7.199999999999998,0.0,2.0,0.0,0.0,3.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.3333333333333333,0.01935483870967742,3.318,2.0,Bowler,5.506032258064517
MS Wade,66.66666666666666,7.333333333333332,3.0,22.0,0.0,0.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
GB Hogg,100.0,5.5,4.0,22.0,0.0,1.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,23.0,585.0,7.532188841201715,0.0,21.0,0.25,0.0,21.0,1.0952380952380951,1.0,1.0,0.0,0.0,1.0952380952380951,0.44516129032258067,3.2482403433476392,2.0,Bowler,7.182959593362472
CA Ingram,80.76923076923076,7.0,3.0,21.0,0.0,2.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
DE Bollinger,91.30434782608695,5.25,4.0,21.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,37.0,716.0,7.16,0.0,27.0,0.25,0.25,27.0,1.3703703703703705,1.0,1.0,0.0,0.0,1.3703703703703705,0.7161290322580646,3.3263999999999996,2.0,Bowler,8.119349103942652
M Muralitharan,66.66666666666666,2.2222222222222223,9.0,20.0,0.0,1.0,6.0,9.0,2.0,1.0,0.0,0.0,0.0,64.0,1765.0,6.698292220113852,0.0,66.0,0.1111111111111111,0.0,66.0,0.9696969696969696,1.0,1.0,0.0,0.0,0.9696969696969696,1.238709677419355,3.42335863377609,2.0,Bowler,8.447647921338621
AC Thomas,105.26315789473685,5.0,4.0,20.0,1.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,14.0,416.0,7.63302752293578,0.0,15.0,0.25,0.25,15.0,0.9333333333333332,1.0,1.2631578947368425,0.0,0.0,0.9333333333333332,0.2709677419354839,3.2270642201834856,2.2631578947368425,Bowler,6.647047943178453
Harpreet Singh,76.92307692307693,6.666666666666668,3.0,20.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
Kuldeep Yadav,90.9090909090909,10.0,2.0,20.0,0.0,2.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,18.0,447.0,8.277777777777779,0.0,14.0,1.0,0.0,14.0,1.2857142857142858,1.0,1.0,0.0,0.0,1.2857142857142858,0.34838709677419355,3.091666666666666,2.0,Bowler,7.088652073732717
NJ Maddinson,95.23809523809523,6.666666666666668,3.0,20.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,3.0,0.0,1.0,1.0,0.0,0.11111111111111109,0.0,0.0,0.0,2.111111111111111,Batsman,0.0
RR Raje,111.11111111111113,4.0,5.0,20.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,214.0,8.916666666666668,0.0,10.0,0.2,0.2,10.0,0.6,1.0,1.5555555555555565,0.0,0.0,0.6,0.11612903225806452,2.9574999999999996,2.5555555555555562,Bowler,5.510443548387096
AD Nath,71.42857142857143,5.0,4.0,20.0,0.0,1.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
R Shukla,82.6086956521739,4.75,4.0,19.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,217.0,10.015384615384617,0.0,7.0,0.5,0.0,7.0,0.7142857142857143,1.0,1.0,0.0,0.0,0.7142857142857143,0.09677419354838711,2.7267692307692304,2.0,Bowler,5.306743707904998
A Mukund,82.6086956521739,9.5,2.0,19.0,0.0,1.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
Y Gnaneswara Rao,105.55555555555556,19.0,1.0,19.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,3.0,0.0,1.0,0.0,4.375,1.277777777777778,0.0,0.6666666666666666,0.0,0.0,3.36,6.319444444444445,Batsman,5.04
Vishnu Vinod,73.07692307692307,6.333333333333332,3.0,19.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
DR Martyn,73.07692307692307,19.0,1.0,19.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.375,1.0,0.0,0.0,0.0,0.0,0.0,5.375,Batsman,0.0
R Bishnoi,111.76470588235294,6.333333333333332,3.0,19.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3.0,0.0,1.0,1.5882352941176472,0.0,0.0,0.0,0.0,0.0,2.588235294117647,Batsman,0.0
P Sahu,146.15384615384613,9.5,2.0,19.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,152.0,8.523364485981308,0.0,5.0,0.5,0.5,5.0,0.6,1.0,3.3076923076923066,0.0,0.0,0.6,0.05806451612903226,3.040093457943925,4.307692307692307,Bowler,5.547236961109436
Harmeet Singh,150.0,4.5,4.0,18.0,0.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,26.0,713.0,7.792349726775956,0.0,27.0,0.75,0.0,27.0,0.9629629629629628,1.0,3.5,0.0,0.0,0.9629629629629628,0.503225806451613,3.193606557377049,4.5,Bowler,6.989692990187438
PV Tambe,46.153846153846146,3.0,6.0,18.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,28.0,866.0,7.709198813056379,0.0,33.0,0.16666666666666666,0.0,33.0,0.8484848484848485,1.0,1.0,0.0,0.0,0.8484848484848485,0.5419354838709678,3.21106824925816,2.0,Bowler,6.9022328724209645
BJ Haddin,163.63636363636363,18.0,1.0,18.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,4.181818181818182,0.0,0.3333333333333333,0.0,0.0,0.0,8.515151515151516,Batsman,0.0
Imran Tahir,72.0,3.0,6.0,18.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,47.0,1002.0,8.190735694822889,0.0,32.0,0.5,0.0,32.0,1.46875,1.0,1.0,0.0,0.0,1.46875,0.9096774193548387,3.109945504087193,2.0,Bowler,8.232559385163048
DS Lehmann,94.73684210526315,9.0,2.0,18.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,2.1666666666666665,Batsman,0.0
JJ van der Wath,105.88235294117649,6.0,3.0,18.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,134.0,10.578947368421053,0.0,3.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,1.2941176470588247,0.0,0.0,1.0,0.05806451612903226,2.6084210526315785,2.2941176470588247,Bowler,5.499728353140917
Parvez Rasool,85.0,4.25,4.0,17.0,0.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,4.0,273.0,8.19,0.0,11.0,0.25,0.0,11.0,0.3636363636363637,1.0,1.0,0.0,0.0,0.3636363636363637,0.07741935483870968,3.1100999999999996,2.0,Bowler,5.32673357771261
PP Ojha,35.555555555555564,0.8421052631578947,19.0,16.0,0.0,0.0,12.0,14.0,1.0,0.0,0.0,0.0,0.0,89.0,2399.0,7.40051413881748,0.0,90.0,0.0,0.0,90.0,0.9888888888888888,1.0,1.0,0.0,0.0,0.9888888888888888,1.7225806451612904,3.2758920308483286,2.0,Bowler,8.981042347347762
CK Kapugedera,66.66666666666666,5.333333333333333,3.0,16.0,0.0,0.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,17.294117647058822,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.198235294117647,2.0,Batsman,1.7973529411764706
C Madan,71.42857142857143,15.0,1.0,15.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.875,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,4.541666666666667,Batsman,0.0
SA Abbott,115.38461538461536,7.5,2.0,15.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,10.6875,0.0,2.0,0.5,0.5,2.0,0.0,1.0,1.7692307692307678,0.0,0.0,0.0,0.0,2.5856249999999994,2.769230769230768,Bowler,3.878437499999999
VY Mahesh,53.57142857142857,3.0,5.0,15.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,21.0,511.0,8.540389972144848,0.0,17.0,0.0,0.0,17.0,1.2352941176470589,1.0,1.0,0.0,0.0,1.2352941176470589,0.40645161290322585,3.0365181058495816,2.0,Bowler,7.017395754599799
GR Napier,93.75,15.0,1.0,15.0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,28.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,2.875,1.0,0.0,0.0,1.0,0.01935483870967742,3.36,3.875,Bowler,6.5690322580645155
YS Chahal,51.72413793103448,1.875,8.0,15.0,0.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,70.0,1600.0,7.875307629204268,0.0,55.0,0.0,0.0,55.0,1.2727272727272727,1.0,1.0,0.0,0.0,1.2727272727272727,1.3548387096774195,3.1761853978671035,2.0,Bowler,8.705627070407694
KC Cariappa,83.33333333333334,3.75,4.0,15.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,315.0,8.957345971563981,0.0,10.0,0.0,0.25,10.0,0.8,1.0,1.0,0.0,0.0,0.8,0.15483870967741936,2.9489573459715634,2.0,Bowler,5.855694083473474
MDKJ Perera,107.69230769230771,7.0,2.0,14.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,1.0,1.3846153846153855,0.0,0.16666666666666666,0.0,0.0,0.0,2.551282051282052,Batsman,0.0
S Gopal,51.851851851851855,4.666666666666667,3.0,14.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,155.0,8.017241379310345,0.0,6.0,0.3333333333333333,0.0,6.0,1.1666666666666667,1.0,1.0,0.0,0.0,1.1666666666666667,0.13548387096774195,3.146379310344827,2.0,Bowler,6.672794771968854
DL Chahar,233.33333333333331,14.0,1.0,14.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,9.116883116883116,0.0,5.0,0.0,2.0,5.0,0.2,2.5,7.666666666666666,0.5,0.0,0.2,0.01935483870967742,2.9154545454545455,10.666666666666666,Batsman,4.702214076246335
F Behardien,107.69230769230771,4.666666666666667,3.0,14.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.0,0.0,1.0,1.3846153846153855,0.0,0.0,0.0,0.0,0.0,2.3846153846153855,Batsman,0.0
DT Patil,100.0,6.5,2.0,13.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
KJ Abbott,162.5,4.333333333333333,3.0,13.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,182.0,10.705882352941178,0.0,5.0,0.0,0.3333333333333333,5.0,0.4,1.0,4.125,0.0,0.0,0.4,0.03870967741935484,2.5817647058823523,5.125,Batsman,4.53071157495256
S Badree,52.0,2.6,5.0,13.0,0.0,0.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,11.0,329.0,7.505703422053232,0.0,12.0,0.0,0.0,12.0,0.9166666666666666,1.0,1.0,0.0,0.0,0.9166666666666666,0.21290322580645163,3.253802281368821,2.0,Bowler,6.575058260762909
DAJ Bracewell,133.33333333333331,12.0,1.0,12.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,32.0,7.68,0.0,1.0,1.0,0.0,1.0,3.0,1.75,2.6666666666666656,0.0,0.0,3.0,0.05806451612903226,3.2172,4.416666666666666,Bowler,9.412896774193548
AR Bawne,100.0,12.0,1.0,12.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.75,1.0,0.0,0.0,0.0,0.0,0.0,2.75,Batsman,0.0
AA Chavan,109.09090909090908,4.0,3.0,12.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,339.0,7.976470588235293,0.0,13.0,0.6666666666666666,0.0,13.0,0.6153846153846154,1.0,1.454545454545454,0.0,0.0,0.6153846153846154,0.15483870967741936,3.154941176470588,2.454545454545454,Bowler,5.887746752298934
K Upadhyay,133.33333333333331,6.0,2.0,12.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,8.678571428571429,0.0,3.0,0.0,0.5,3.0,0.0,1.0,2.6666666666666656,0.0,0.0,0.0,0.0,3.0074999999999994,3.6666666666666656,Bowler,4.511249999999999
Swapnil Singh,60.0,4.0,3.0,12.0,0.0,0.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,90.0,8.852459016393443,0.0,5.0,0.0,0.0,5.0,0.2,1.0,1.0,0.0,0.0,0.2,0.01935483870967742,2.9709836065573767,2.0,Bowler,4.785507667900582
T Thushara,63.157894736842096,3.0,4.0,12.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,8.0,164.0,6.833333333333332,0.0,6.0,0.0,0.0,6.0,1.3333333333333333,1.0,1.0,0.0,0.0,1.3333333333333333,0.15483870967741936,3.395,2.0,Bowler,7.32475806451613
Karanveer Singh,70.58823529411767,3.0,4.0,12.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,12.0,323.0,9.098591549295774,0.0,9.0,0.25,0.0,9.0,1.3333333333333333,1.0,1.0,0.0,0.0,1.3333333333333333,0.23225806451612904,2.919295774647887,2.0,Bowler,6.7273307587460245
T Henderson,68.75,5.5,2.0,11.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,41.0,6.833333333333332,0.0,2.0,0.0,0.5,2.0,0.5,1.0,1.0,0.0,0.0,0.5,0.01935483870967742,3.395,2.0,Bowler,5.871532258064517
M Ntini,57.894736842105274,5.5,2.0,11.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,257.0,7.23943661971831,0.0,9.0,1.0,0.0,9.0,0.7777777777777778,1.0,1.0,0.0,0.0,0.7777777777777778,0.13548387096774195,3.309718309859155,2.0,Bowler,6.334469937907013
DNT Zoysa,122.22222222222223,5.5,2.0,11.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,100.0,8.695652173913043,0.0,3.0,0.5,0.0,3.0,0.6666666666666666,1.0,2.1111111111111116,0.0,0.0,0.6666666666666666,0.03870967741935484,3.003913043478261,3.1111111111111116,Bowler,5.563934081346423
Rashid Khan,122.22222222222223,3.6666666666666665,3.0,11.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,17.0,368.0,6.731707317073171,0.0,14.0,0.0,0.3333333333333333,14.0,1.2142857142857142,1.0,2.1111111111111116,0.0,0.0,1.2142857142857142,0.32903225806451614,3.4163414634146334,3.1111111111111116,Bowler,7.439489153647296
T Kohli,55.00000000000001,3.6666666666666665,3.0,11.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
AG Murtaza,71.42857142857143,3.333333333333333,3.0,10.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,322.0,7.182156133828998,0.0,12.0,0.3333333333333333,0.0,12.0,0.75,1.0,1.0,0.0,0.0,0.75,0.17419354838709677,3.3217472118959104,2.0,Bowler,6.368911140424511
KAJ Roach,111.11111111111113,10.0,1.0,10.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,9.230769230769232,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.5555555555555565,0.0,0.0,0.0,0.0,2.891538461538461,2.5555555555555562,Bowler,4.337307692307691
X Thalaivan Sargunam,58.82352941176471,10.0,1.0,10.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
TD Paine,34.48275862068966,5.0,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
SMSM Senanayake,58.82352941176471,2.5,4.0,10.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,211.0,6.492307692307692,0.0,8.0,0.0,0.0,8.0,1.125,1.0,1.0,0.0,0.0,1.125,0.17419354838709677,3.4666153846153844,2.0,Bowler,7.148713399503721
D du Preez,76.92307692307693,10.0,1.0,10.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,56.0,7.813953488372094,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.07741935483870968,3.1890697674418607,2.0,Bowler,7.899733683420855
J Theron,76.92307692307693,2.5,4.0,10.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,311.0,7.940425531914894,0.0,10.0,0.25,0.0,10.0,1.1,1.0,1.0,0.0,0.0,1.1,0.21290322580645163,3.162510638297872,2.0,Bowler,6.713120796156486
SM Harwood,64.28571428571429,4.5,2.0,9.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,74.0,6.626865671641792,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.05806451612903226,3.438358208955224,2.0,Bowler,6.744634087626384
AA Noffke,75.0,9.0,1.0,9.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,9.84,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.01935483870967742,2.7636,2.0,Bowler,5.674432258064516
S Kaul,69.23076923076923,3.0,3.0,9.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,22.0,611.0,8.408256880733946,1.0,21.0,0.0,0.0,21.0,1.0476190476190477,1.0,1.0,0.0,0.0,1.0476190476190477,0.42580645161290326,3.0642660550458714,2.0,Bowler,6.806537331416734
Washington Sundar,75.0,1.8,5.0,9.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,189.0,6.230769230769233,0.0,10.0,0.0,0.0,10.0,0.8,1.0,1.0,0.0,0.0,0.8,0.15483870967741936,3.5215384615384604,2.0,Bowler,6.71456575682382
TS Mills,72.72727272727273,2.6666666666666665,3.0,8.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,157.0,8.486486486486486,0.0,5.0,0.0,0.3333333333333333,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.09677419354838711,3.0478378378378377,2.0,Bowler,6.2169180470793375
CJ McKay,53.33333333333334,8.0,1.0,8.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,60.0,8.571428571428571,0.0,2.0,0.0,0.0,2.0,0.5,1.0,1.0,0.0,0.0,0.5,0.01935483870967742,3.03,2.0,Bowler,5.324032258064516
CK Langeveldt,88.8888888888889,4.0,2.0,8.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,199.0,7.236363636363636,0.0,7.0,0.0,0.5,7.0,1.8571428571428568,1.0,1.0,0.0,0.0,1.8571428571428568,0.2516129032258065,3.3103636363636357,2.0,Bowler,8.128679095098448
Jaskaran Singh,72.72727272727273,2.0,4.0,8.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,174.0,9.405405405405405,0.0,7.0,0.0,0.0,7.0,0.8571428571428571,1.0,1.0,0.0,0.0,0.8571428571428571,0.11612903225806452,2.8548648648648647,2.0,Bowler,5.74220513139868
TM Srivastava,72.72727272727273,2.6666666666666665,3.0,8.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
I Malhotra,175.0,7.0,1.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.75,0.0,0.0,0.0,0.0,0.0,5.75,Batsman,0.0
Ankit Soni,77.7777777777778,2.333333333333333,3.0,7.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,145.0,7.767857142857142,0.0,6.0,0.0,0.3333333333333333,6.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.3333333333333333,0.03870967741935484,3.19875,2.0,Bowler,5.3561895161290325
AN Ghosh,87.5,3.5,2.0,7.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
UA Birla,46.66666666666666,7.0,1.0,7.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,0.0
VS Malik,100.0,3.5,2.0,7.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,268.0,7.584905660377357,0.0,13.0,0.5,0.0,13.0,0.4615384615384616,1.0,1.0,0.0,0.0,0.4615384615384616,0.11612903225806452,3.2371698113207548,2.0,Bowler,5.722255957675921
Pankaj Singh,58.33333333333334,1.4,5.0,7.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,11.0,472.0,9.106109324758842,0.0,17.0,0.0,0.0,17.0,0.6470588235294118,1.0,1.0,0.0,0.0,0.6470588235294118,0.21290322580645163,2.9177170418006426,2.0,Bowler,5.666518636704759
SN Thakur,77.7777777777778,1.75,4.0,7.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,358.0,8.293436293436294,0.0,13.0,0.25,0.0,13.0,0.9230769230769232,1.0,1.0,0.0,0.0,0.9230769230769232,0.23225806451612904,3.0883783783783776,2.0,Bowler,6.365570048957144
AF Milne,58.33333333333334,2.333333333333333,3.0,7.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,185.0,9.652173913043477,0.0,5.0,0.0,0.0,5.0,0.8,1.0,1.0,0.0,0.0,0.8,0.07741935483870968,2.8030434782608697,2.0,Bowler,5.520694249649369
AS Rajpoot,46.153846153846146,3.0,2.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,251.0,8.184782608695652,0.0,11.0,0.5,0.0,11.0,0.7272727272727273,1.0,1.0,0.0,0.0,0.7272727272727273,0.15483870967741936,3.1111956521739126,2.0,Bowler,5.989960633686089
DM Bravo,120.0,6.0,1.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,Batsman,0.0
BA Bhatt,85.71428571428571,3.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,408.0,8.07920792079208,0.0,15.0,0.0,0.5,15.0,0.8,1.0,1.0,0.0,0.0,0.8,0.23225806451612904,3.1333663366336633,2.0,Bowler,6.2484366017246895
SB Joshi,37.5,3.0,2.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,8.945454545454545,0.0,4.0,0.0,0.0,4.0,0.25,1.0,1.0,0.0,0.0,0.25,0.01935483870967742,2.951454545454545,2.0,Bowler,4.831214076246334
