,Player,avg_score_utility,strike_rate_utility,sixes_utility,fours_score_utility,wickets_utility,total_wickets_utility,economy_utility,batting_utility,bowling_utility,player_type
380,CJ McKay,1.0,1.0,0.0,0.0,0.5,0.01935483870967742,3.03,2.0,-103.67596774193548,Bowler
381,CK Langeveldt,1.0,1.0,0.0,0.0,1.8571428571428568,0.2516129032258065,3.3103636363636357,2.0,-99.87132090490155,Bowler
382,Jaskaran Singh,1.0,1.0,0.0,0.0,0.8571428571428571,0.11612903225806452,2.8548648648648647,2.0,-101.25779486860132,Bowler
383,TM Srivastava,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-106.0,Batsman
384,I Malhotra,1.0,4.75,0.0,0.0,0.0,0.0,0.0,5.75,-105.0,Batsman
385,Ankit Soni,1.0,1.0,0.0,0.0,0.3333333333333333,0.03870967741935484,3.19875,2.0,-98.64381048387096,Bowler
386,AN Ghosh,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-103.0,Batsman
387,UA Birla,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-102.0,Batsman
388,VS Malik,1.0,1.0,0.0,0.0,0.4615384615384616,0.11612903225806452,3.2371698113207548,2.0,-95.27774404232409,Bowler
389,Pankaj Singh,1.0,1.0,0.0,0.0,0.6470588235294118,0.21290322580645163,2.9177170418006426,2.0,-94.33348136329525,Bowler
390,SN Thakur,1.0,1.0,0.0,0.0,0.9230769230769232,0.23225806451612904,3.0883783783783776,2.0,-92.63442995104285,Bowler
391,AF Milne,1.0,1.0,0.0,0.0,0.8,0.07741935483870968,2.8030434782608697,2.0,-92.47930575035063,Bowler
392,AS Rajpoot,1.0,1.0,0.0,0.0,0.7272727272727273,0.15483870967741936,3.1111956521739126,2.0,-91.01003936631392,Bowler
393,DM Bravo,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,-96.0,Batsman
394,BA Bhatt,1.0,1.0,0.0,0.0,0.8,0.23225806451612904,3.1333663366336633,2.0,-88.75156339827531,Bowler
395,SB Joshi,1.0,1.0,0.0,0.0,0.25,0.01935483870967742,2.951454545454545,2.0,-89.16878592375366,Bowler
396,SS Shaikh,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-93.0,Batsman
397,PSP Handscomb,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-92.0,Batsman
398,J Yadav,1.0,1.0,0.0,0.0,0.4,0.07741935483870968,3.4736065573770487,2.0,-85.07346113167637,Bowler
399,KMDN Kulasekara,1.0,4.333333333333334,0.0,0.0,1.0,0.09677419354838711,3.3933644859813086,5.333333333333334,-83.26479198070545,Bowler
400,SJ Srivastava,1.0,1.0,0.0,0.0,1.0,0.2709677419354839,3.0017647058823527,2.0,-82.59090132827325,Bowler
401,JD Unadkat,1.0,1.0,0.0,0.0,1.2173913043478262,1.0838709677419356,3.1483115577889444,2.0,-80.82563925518194,Bowler
402,A Zampa,1.0,1.0,0.0,0.0,1.7272727272727273,0.36774193548387096,3.2563999999999993,2.0,-79.9728780058651,Bowler
403,P Awana,1.0,1.0,0.0,0.0,1.181818181818182,0.7548387096774194,3.127209302325581,2.0,-80.40420070926822,Bowler
404,Shivam Sharma,1.0,4.333333333333334,0.0,0.0,0.8,0.07741935483870968,3.0063157894736836,5.333333333333334,-81.1743972835314,Bowler
405,TA Boult,1.0,1.0,0.0,0.0,1.0714285714285714,0.2903225806451613,3.055352112676056,2.0,-79.37434510287531,Bowler
406,DP Nannes,1.0,1.0,0.0,0.0,0.9655172413793104,0.5419354838709678,3.339579100145137,2.0,-78.72945226190689,Bowler
407,RS Sodhi,1.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,-85.0,Batsman
408,FH Edwards,1.0,1.0,0.0,0.0,0.8333333333333334,0.09677419354838711,3.486,2.0,-77.37583870967742,Bowler
409,VRV Singh,1.0,2.6666666666666656,0.0,0.0,0.6666666666666666,0.23225806451612904,2.965471698113207,3.6666666666666656,-77.203405356056,Bowler
410,CRD Fernando,1.0,2.6666666666666656,0.0,0.0,1.7,0.32903225806451614,3.2815662650602406,3.6666666666666656,-74.03410221531286,Bowler
411,B Laughlin,1.0,1.0,0.0,0.0,0.5,0.01935483870967742,2.8139999999999996,2.0,-75.99996774193548,Bowler
412,A Chandila,1.0,1.0,0.0,0.0,0.9166666666666666,0.21290322580645163,3.5107692307692306,2.0,-73.03949131513647,Bowler
413,GD McGrath,1.0,1.0,0.0,0.0,0.8571428571428571,0.23225806451612904,3.4282978723404254,2.0,-72.22345180900089,Bowler
414,BB Sran,1.0,1.0,0.0,0.0,0.875,0.2709677419354839,3.0586956521739124,2.0,-71.6930049088359,Bowler
415,A Uniyal,1.0,1.0,0.0,0.0,1.0,0.03870967741935484,2.6084210526315785,2.0,-71.52930390492361,Bowler
416,CJ Jordan,1.0,1.0,0.0,0.0,1.2,0.23225806451612904,2.980212765957446,2.0,-69.38129375428963,Bowler
417,JE Taylor,1.0,1.0,0.0,0.0,1.2,0.11612903225806452,3.105245901639344,2.0,-68.36793759915389,Bowler
418,D Kalyankrishna,1.0,1.0,0.0,0.0,0.6666666666666666,0.03870967741935484,2.6123999999999996,2.0,-69.02333548387097,Bowler
419,S Tyagi,1.0,1.0,0.0,0.0,0.42857142857142855,0.11612903225806452,3.08890909090909,2.0,-67.54958567239213,Bowler
420,R Ninan,1.0,1.0,0.0,0.0,1.5,0.05806451612903226,2.5549999999999993,2.0,-65.83040322580645,Bowler
421,Kamran Khan,1.0,1.0,0.0,0.0,1.1111111111111112,0.19354838709677422,3.064576271186441,2.0,-64.44614634590852,Bowler
422,Mohammad Asif,1.0,1.0,0.0,0.0,1.0,0.15483870967741936,2.886180904522613,2.0,-63.93847057869995,Bowler
423,Younis Khan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-69.0,Batsman
424,RD Chahar,1.0,3.5,0.0,0.0,1.0,0.03870967741935484,3.213913043478261,4.5,-61.62106591865358,Bowler
425,BAW Mendis,1.0,1.0,0.0,0.0,0.8,0.15483870967741936,3.275322580645161,2.0,-60.65475806451613,Bowler
426,SB Wagh,1.0,1.0,0.0,0.0,0.625,0.09677419354838711,3.1149999999999993,2.0,-60.244838709677424,Bowler
427,RS Gavaskar,1.0,1.0,0.0,0.0,0.0,0.0,3.15,2.0,-60.275,Bowler
428,Mohammad Nabi,1.0,1.0,0.0,0.0,0.6666666666666666,0.03870967741935484,3.7036363636363636,2.0,-57.386480938416426,Bowler
429,Mohammad Ashraful,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-63.0,Batsman
430,Mashrafe Mortaza,1.0,1.0,0.0,0.0,0.0,0.0,2.175,2.0,-58.7375,Bowler
431,A Singh,1.0,1.0,0.0,0.0,1.2173913043478262,0.5419354838709678,3.173333333333333,2.0,-54.60100981767181,Bowler
432,Shoaib Akhtar,1.0,1.0,0.0,0.0,1.6666666666666667,0.09677419354838711,3.350869565217391,2.0,-53.32853436185133,Bowler
433,S Randiv,1.0,1.0,0.0,0.0,0.75,0.11612903225806452,3.2689999999999997,2.0,-53.797306451612904,Bowler
434,H Das,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-59.0,Batsman
435,VS Yeligati,1.0,1.0,0.0,0.0,0.0,0.0,2.4281249999999996,2.0,-54.3578125,Bowler
436,KP Appanna,1.0,1.0,0.0,0.0,0.6923076923076923,0.17419354838709677,3.1783783783783774,2.0,-50.93268057139025,Bowler
437,RG More,1.0,1.0,0.0,0.0,0.5,0.01935483870967742,2.6845945945945937,2.0,-51.19407585004359,Bowler
438,P Parameswaran,1.0,1.0,0.0,0.0,1.125,0.17419354838709677,3.039056603773585,2.0,-48.49262477175898,Bowler
439,Shoaib Ahmed,1.0,1.0,0.0,0.0,0.7142857142857143,0.09677419354838711,2.946116504854368,2.0,-48.364235380967294,Bowler
440,PM Sarvesh Kumar,1.0,1.0,0.0,0.0,0.5,0.01935483870967742,3.1229032258064513,2.0,-47.53661290322581,Bowler
441,M de Lange,1.0,1.0,0.0,0.0,1.0,0.09677419354838711,2.972586206896551,2.0,-45.8959593993326,Bowler
442,DJ Muthuswami,1.0,1.0,0.0,0.0,0.6666666666666666,0.07741935483870968,3.2099999999999995,2.0,-45.06887096774194,Bowler
443,SE Bond,1.0,1.0,0.0,0.0,1.125,0.17419354838709677,3.345706806282722,2.0,-43.03264946799527,Bowler
444,BE Hendricks,1.0,1.0,0.0,0.0,1.2857142857142858,0.17419354838709677,2.9119108280254773,2.0,-42.44227200680971,Bowler
445,LH Ferguson,1.0,1.0,0.0,0.0,0.75,0.05806451612903226,3.4396551724137927,2.0,-41.62842046718576,Bowler
446,DP Vijaykumar,1.0,1.0,0.0,0.0,0.4444444444444444,0.07741935483870968,3.2054716981132074,2.0,-41.408996753905456,Bowler
447,NJ Rimmington,1.0,1.0,0.0,0.0,0.0,0.0,3.4299999999999993,2.0,-40.855000000000004,Bowler
448,Tejas Baroka,1.0,1.0,,,0.0,0.0,2.8499999999999996,,-40.725,Batsman
449,Harmeet Singh (2),1.0,1.0,,,1.0,0.01935483870967742,3.1163999999999996,,-37.796367741935484,Batsman
450,YA Abdulla,1.0,1.0,0.0,0.0,1.3636363636363635,0.2903225806451613,3.0648648648648646,2.0,-35.921764286280414,Bowler
451,U Kaul,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-42.0,Batsman
452,V Pratap Singh,1.0,1.0,0.0,0.0,1.1111111111111112,0.19354838709677422,3.038530805687203,2.0,-34.485214544157365,Bowler
453,Gagandeep Singh,1.0,1.0,,,0.75,0.05806451612903226,2.6999999999999997,,-34.73790322580645,Batsman
454,IC Pandey,1.0,1.0,0.0,0.0,0.75,0.34838709677419355,3.193880597014925,2.0,-33.56159845931632,Bowler
455,A Nel,1.0,1.0,,,1.0,0.01935483870967742,2.6599999999999997,,-33.48096774193549,Batsman
456,GS Sandhu,1.0,1.0,,,0.5,0.01935483870967742,2.5725,,-33.36221774193548,Batsman
457,C Ganapathy,1.0,1.0,,,0.0,0.0,2.0999999999999996,,-33.85,Batsman
458,TP Sudhindra,1.0,1.0,,,0.3333333333333333,0.01935483870967742,2.4972972972972967,,-31.725021795989537,Batsman
459,B Geeves,1.0,1.0,,,0.5,0.01935483870967742,2.4899999999999998,,-30.485967741935482,Batsman
460,S Kaushik,1.0,1.0,0.0,0.0,0.6,0.11612903225806452,3.006,2.0,-28.416806451612903,Bowler
461,RW Price,1.0,1.0,,,0.0,0.0,2.5199999999999996,,-29.22,Batsman
462,Mohammed Siraj,1.0,1.0,,,1.6666666666666667,0.19354838709677422,2.9176595744680847,,-24.833188057652713,Bowler
463,Mustafizur Rahman,1.0,1.0,,,1.0,0.32903225806451614,3.351984732824427,,-23.978474513666583,Bowler
464,NB Singh,1.0,1.0,,,0.5,0.01935483870967742,3.9227999999999996,,-23.336767741935482,Batsman
465,AM Salvi,1.0,1.0,,,1.0,0.13548387096774195,3.174230769230769,,-22.535428039702232,Batsman
466,ND Doshi,1.0,1.0,0.0,0.0,0.5,0.03870967741935484,3.083684210526316,2.0,-22.566409168081492,Bowler
467,Avesh Khan,1.0,1.0,,,1.0,0.01935483870967742,3.5699999999999994,,-20.115967741935485,Batsman
468,P Amarnath,1.0,1.0,,,1.1666666666666667,0.13548387096774195,2.5295454545454543,,-20.252456011730203,Batsman
469,RR Bose,1.0,1.0,,,0.0,0.0,2.3099999999999996,,-21.535,Batsman
470,RR Bhatkal,1.0,1.0,0.0,0.0,0.0,0.0,1.1549999999999998,2.0,-22.2675,Batsman
471,P Prasanth,1.0,1.0,,,0.0,0.0,1.0499999999999998,,-21.425,Batsman
472,P Suyal,1.0,1.0,,,0.4,0.03870967741935484,3.0165420560747664,,-16.81712239975882,Batsman
473,Abdur Razzak,1.0,1.0,0.0,0.0,0.0,0.0,2.2199999999999998,2.0,-17.67,Bowler
474,RA Shaikh,1.0,1.0,,,0.0,0.0,2.5199999999999996,,-16.22,Batsman
475,S Ladda,1.0,1.0,0.0,0.0,0.5555555555555556,0.09677419354838711,2.81936170212766,2.0,-13.792462823152597,Bowler
476,B Stanlake,1.0,1.0,,,1.0,0.03870967741935484,3.066,,-11.842935483870967,Batsman
477,T Shamsi,1.0,1.0,,,0.75,0.05806451612903226,2.8481249999999996,,-11.515715725806452,Batsman
478,MJ Henry,1.0,1.0,,,0.5,0.01935483870967742,1.944193548387097,,-12.304677419354839,Batsman
479,T Natarajan,1.0,1.0,,,0.3333333333333333,0.03870967741935484,3.047560975609756,,-9.870594020456334,Batsman
480,Sunny Gupta,1.0,1.0,0.0,0.0,0.0,0.0,1.7131578947368422,2.0,-11.430263157894736,Bowler
481,JW Hastings,1.0,1.0,,,1.0,0.05806451612903226,3.4667213114754096,,-6.212821258593338,Batsman
482,K Santokie,1.0,1.0,,,1.5,0.05806451612903226,2.5817647058823523,,-5.790256166982924,Batsman
483,AA Kazi,1.0,1.0,,,0.0,0.0,2.7946153846153843,,-6.808076923076923,Batsman
484,SS Sarkar,1.0,1.0,,,0.5,0.01935483870967742,3.1163999999999996,,-4.546367741935484,Batsman
485,SS Mundhe,1.0,1.0,,,1.0,0.01935483870967742,3.7499999999999996,,-1.8459677419354836,Bowler
486,SS Agarwal,1.0,1.0,,,1.0,0.01935483870967742,2.625,,-2.5334677419354836,Batsman
487,C Nanda,1.0,1.0,0.0,0.0,0.6666666666666666,0.03870967741935484,3.3683999999999994,2.0,-0.8893354838709673,Bowler
488,BW Hilfenhaus,1.0,1.0,,,1.2941176470588236,0.42580645161290326,3.2243076923076917,,1.416347686469127,Bowler
489,SM Boland,1.0,1.0,,,1.0,0.03870967741935484,3.1890697674418607,,1.3416691672918244,Batsman
490,L Ablish,1.0,1.0,0.0,0.0,1.0,0.05806451612903226,2.702,2.0,1.6400967741935482,Bowler
491,M Ashwin,1.0,1.0,0.0,0.0,0.7,0.13548387096774195,3.0760227272727274,2.0,2.8672598973607046,Bowler
492,MB Parmar,1.0,1.0,,,0.0,0.0,2.641578947368421,,1.9623684210526315,Batsman
493,MG Neser,1.0,1.0,,,0.0,0.0,1.7051999999999996,,1.5577999999999994,Batsman
494,Anand Rajan,1.0,1.0,,,1.0,0.15483870967741936,3.2277777777777774,,6.573924731182796,Batsman
